season_id,media_id,title,index_show,is_finish,video_link,cover,pub_real_time,renewal_time,favorites,coins,views,danmakus,depth,download_timeout,download_slot,download_latency,media_tags,score,cm_count
249,249,农林,全12话,1,https://www.bilibili.com/bangumi/play/ss249,http://i0.hdslb.com/bfs/bangumi/43f57552e9ffc23e3b870e1408173c630a30fb1e.jpg,1389283200,1396054200,562271,19230,4240426,261618,18,180.0,www.bilibili.com,0.04730796813964844,"['萌系', '日常', '美食', '小说改', '偶像']",9.3,2990人评
26777,21995182,深夜的超自然公务员,更新至第15话,0,https://www.bilibili.com/bangumi/play/ss26777,http://i0.hdslb.com/bfs/bangumi/e308d1810b484da73da10a20f25ebc7882e187db.png,1554566400,1570854600,483527,19259,9088268,67749,19,180.0,www.bilibili.com,0.1255030632019043,"['漫画改', '奇幻', '职场', '声控']",7.5,2812人评
24978,113852,剧场版 K Seven Stories,全13话,1,https://www.bilibili.com/bangumi/play/ss24978,http://i0.hdslb.com/bfs/bangumi/a1412083624cfcae7fb07ed4191710a0ac5ac31b.jpg,1530892800,1548478800,486000,45487,6210466,145707,19,180.0,www.bilibili.com,0.0533452033996582,"['奇幻', '战斗', '声控', '原创']",9.7,4175人评
6082,6082,我的英雄学院 OAD,全2话,1,https://www.bilibili.com/bangumi/play/ss6082,http://i0.hdslb.com/bfs/bangumi/d3db7397d56ac2bba4dee43e643a6232685b7a79.jpg,1491148800,1498118176,488111,24166,12925807,174033,19,180.0,www.bilibili.com,0.2346329689025879,"['热血', '战斗']",9.6,4352人评
877,877,全职猎人,全92话,1,https://www.bilibili.com/bangumi/play/ss877,http://i0.hdslb.com/bfs/bangumi/10d63b650e4b033e305f67dac47f3d0df0b94623.jpg,940003200,1288189888,493494,18457,13915991,612294,19,180.0,www.bilibili.com,0.061717987060546875,"['奇幻', '热血', '智斗', '战斗', '时泪', '架空', '冒险']",9.8,3779人评
6345,6345,终物语 下,全7话,1,https://www.bilibili.com/bangumi/play/ss6345,http://i0.hdslb.com/bfs/bangumi/d364981f12c3a7b3943d53a8f801ba5c3cf37286.jpg,1502467200,1502642520,496861,21276,3368470,91140,19,180.0,www.bilibili.com,0.057311058044433594,"['奇幻', '神魔']",9.8,4865人评
899,899,滑头鬼之孙,全26话,1,https://www.bilibili.com/bangumi/play/ss899,http://i0.hdslb.com/bfs/bangumi/1b8b5ee0f23819c986b752d430c95b1fef2d5d79.jpg,1278259200,1571219549,497087,1275,320910,9961,19,180.0,www.bilibili.com,0.06079506874084473,"['奇幻', '战斗', '热血', '声控', '神魔']",9.3,1916人评
451,451,恋爱研究所,全13话,1,https://www.bilibili.com/bangumi/play/ss451,http://i0.hdslb.com/bfs/bangumi/a337b8dbb45a43b78d0c0f485695b4b6336dccbc.jpg,1372867200,1380367560,499462,5976,1054829,28337,19,180.0,www.bilibili.com,0.05915379524230957,"['萌系', '日常']",9.6,3360人评
1057,24120616,凉宫春日的忧郁 2009,全28话,1,https://www.bilibili.com/bangumi/play/ss1057,http://i0.hdslb.com/bfs/bangumi/e7950f21042cade73ed4282d988d131769c98d5d.jpg,1238601600,1554134400,501532,17784,2320080,76569,19,180.0,www.bilibili.com,0.06121492385864258,"['小说改', '奇幻', '校园', '日常', '社团']",9.7,2312人评
23838,78112,敦君与女朋友,全25话,1,https://www.bilibili.com/bangumi/play/ss23838,http://i0.hdslb.com/bfs/bangumi/3ee3e267731be4cac9ef39a905714de06fd66d59.jpg,1522944000,1537540200,506258,30534,8948193,25962,19,180.0,www.bilibili.com,0.05593419075012207,"['恋爱', '漫画改']",9.3,2752人评
3786,3786,绝园的暴风雨,全24话,1,https://www.bilibili.com/bangumi/play/ss3786,http://i0.hdslb.com/bfs/bangumi/eec6dc6e75d9a9c0bd89931db172b020c75834df.jpg,1349280000,1461047733,508813,20931,6200203,217385,19,180.0,www.bilibili.com,0.06290698051452637,"['奇幻', '推理', '战斗', '穿越', '冒险']",9.6,4607人评
23829,77812,Comic Girls,全12话,1,https://www.bilibili.com/bangumi/play/ss23829,http://i0.hdslb.com/bfs/bangumi/4d14e521d22af0d0d9747e2f063d400a0646c8d5.png,1522857600,1529593200,514718,50087,8666452,221126,19,180.0,www.bilibili.com,0.056867122650146484,"['搞笑', '日常', '漫画改']",9.7,6436人评
1078,1078,白色相簿 上半篇章,全13话,1,https://www.bilibili.com/bangumi/play/ss1078,http://i0.hdslb.com/bfs/bangumi/85d914e26b1cb9857cb8676038640d27946ad2bb.jpg,1230912000,1557739320,522276,1550,488288,7595,19,180.0,www.bilibili.com,0.06533503532409668,"['日常', '游戏改', '恋爱']",9.3,1248人评
25696,139292,弦音 -风舞高中弓道部-,全14话,1,https://www.bilibili.com/bangumi/play/ss25696,http://i0.hdslb.com/bfs/bangumi/74209aab1b6a61614a0fa278da1078aa8698ed4b.png,1540137600,1556636400,528841,52496,7522193,163945,19,180.0,www.bilibili.com,0.058300018310546875,"['小说改', '校园', '社团', '运动']",9.4,6894人评
5556,5556,奇异太郎少年的妖怪绘日记,全12话,1,https://www.bilibili.com/bangumi/play/ss5556,http://i0.hdslb.com/bfs/bangumi/15c587a046c6fa135410a978d00be87972c4cf66.jpg,1475596800,1482327189,533733,17075,12499791,55463,19,180.0,www.bilibili.com,0.06075906753540039,"['漫画改', '神魔', '泡面']",9.6,1810人评
1359,1359,永生之酒,全16话,1,https://www.bilibili.com/bangumi/play/ss1359,http://i0.hdslb.com/bfs/bangumi/c26357c3277aed90275635a5552445f2edd05ac8.jpg,1185379200,1350298500,534000,10190,2442394,69111,19,180.0,www.bilibili.com,0.0575718879699707,"['时泪', '奇幻', '声控', '小说改', '搞笑', '热血']",9.7,4223人评
25045,115632,剧场版 中二病也要谈恋爱！ -Take On Me-,全1话,1,https://www.bilibili.com/bangumi/play/ss25045,http://i0.hdslb.com/bfs/bangumi/0e6d5571659719b0ce20c601052573344aa19630.png,1531843200,1532088000,450495,204473,2519329,41582,20,180.0,www.bilibili.com,0.05710482597351074,"['小说改', '恋爱']",9.8,21102人评
637,637,GJ部,全12话,1,https://www.bilibili.com/bangumi/play/ss637,http://i0.hdslb.com/bfs/bangumi/4270c14cf6a0300e578a50f2b1b96356f29cbb23.jpg,1357660800,1430967207,452011,26159,4711144,207831,20,180.0,www.bilibili.com,0.13242506980895996,"['萌系', '搞笑', '日常', '校园']",9.7,3116人评
3421,3421,干物妹！小埋 OVA,全2话,1,https://www.bilibili.com/bangumi/play/ss3421,http://i0.hdslb.com/bfs/bangumi/c80bbbb0104e7f60c1df67eebf684917880ab7b2.jpg,1445184000,1492573920,452855,38258,10788843,274723,20,180.0,www.bilibili.com,0.06239485740661621,"['萌系', '校园', '日常', '治愈']",9.4,1372人评
5525,5525,乌冬面之国的金色毛球,全12话,1,https://www.bilibili.com/bangumi/play/ss5525,http://i0.hdslb.com/bfs/bangumi/3c3f4544bb6f8175d24c6022a23fc9bd4bc4ce59.jpg,1475942400,1482607810,452959,22857,7155597,157367,20,180.0,www.bilibili.com,0.1839461326599121,"['漫画改', '日常', '治愈']",9.5,972人评
28960,28223473,剧场版 阿松,全1话,1,https://www.bilibili.com/bangumi/play/ss28960,http://i0.hdslb.com/bfs/bangumi/image/6707b9811e404442aa6ceb0aacdc5bae37b7306c.png,1573228800,1573228803,3486,3392,113855,5833,20,180.0,www.bilibili.com,0.05261087417602539,"['日常', '漫画改', '搞笑']",9.8,1078人评
2545,2545,云之彼端，约定的地方,全1话,1,https://www.bilibili.com/bangumi/play/ss2545,http://i0.hdslb.com/bfs/bangumi/e5d00a2037069b7ba6460c33e416c85dbe85000b.jpg,1100880000,1435142315,454788,11915,2818870,47515,20,180.0,www.bilibili.com,0.05307507514953613,"['少女', '治愈']",9.0,622人评
4152,4152,尽管如此世界依然美丽,全12话,1,https://www.bilibili.com/bangumi/play/ss4152,http://i0.hdslb.com/bfs/bangumi/be389520c04942d62d5a7d0c0ba9e9c655bb2363.jpg,1396627200,1495793200,455341,15738,3713415,128937,20,180.0,www.bilibili.com,0.1636030673980713,"['治愈', '少女', '漫画改', '架空']",9.6,2772人评
5507,5507,WWW.迷糊餐厅,全13话,1,https://www.bilibili.com/bangumi/play/ss5507,http://i0.hdslb.com/bfs/bangumi/4588937c1f0118af6cec14f55eca43bf1141f328.jpg,1475337600,1482595210,455871,37455,10359661,200036,20,180.0,www.bilibili.com,0.05511927604675293,"['搞笑', '日常', '职场', '漫画改']",9.3,1462人评
2708,2708,黑塔利亚 Axis Powers,全26话,1,https://www.bilibili.com/bangumi/play/ss2708,http://i0.hdslb.com/bfs/bangumi/45e17db07f0fa29456a774a9350478daf0305983.jpg,1232899200,1441252620,457584,13981,5754469,495149,20,180.0,www.bilibili.com,0.05703401565551758,"['萌系', '泡面', '声控', '日常', '历史']",9.5,1220人评
2764,2764,绯弹的亚里亚 AA,全12话,1,https://www.bilibili.com/bangumi/play/ss2764,http://i0.hdslb.com/bfs/bangumi/e0fa59a7a750f97bc20cf70e0f9f8982ce0bb3aa.jpg,1444060800,1450794780,459739,14833,11778624,448340,20,180.0,www.bilibili.com,0.057151079177856445,"['热血', '校园', '战斗']",7.9,665人评
843,843,笨蛋，测验，召唤兽2,全13话,1,https://www.bilibili.com/bangumi/play/ss843,http://i0.hdslb.com/bfs/bangumi/29c14469bd368a4c01882b465f0a74cb6f6ae496.jpg,1309968000,1458706440,459771,25443,4521096,138193,20,180.0,www.bilibili.com,0.05873584747314453,"['奇幻', '校园', '小说改']",9.7,3444人评
4187,4187,約會大作戰 第二季 （僅限港澳台地區）,全10话,1,https://www.bilibili.com/bangumi/play/ss4187,http://i0.hdslb.com/bfs/bangumi/e4bcaeae56eee78a72319a2e28f119665c12e590.jpg,1397145600,1490861736,465051,4429,820483,67207,20,180.0,www.bilibili.com,0.05448603630065918,"['奇幻', '战斗']",8.6,2007人评
24622,102892,少女☆歌剧 Revue Starlight,全12话,1,https://www.bilibili.com/bangumi/play/ss24622,http://i0.hdslb.com/bfs/bangumi/30d132d0f2cde198d123dda61c5f1a1861a710a0.png,1531411200,1538116200,465133,75313,10272328,219339,20,180.0,www.bilibili.com,0.05881762504577637,"['萌系', '音乐', '原创', '偶像', '奇幻', '战斗']",9.8,19882人评
1655,1655,关于完全听不懂老公在说什么的事 第二季,全13话,1,https://www.bilibili.com/bangumi/play/ss1655,http://i0.hdslb.com/bfs/bangumi/b54707a72142398ec37c29245f9a59f7a467fa7f.jpg,1427904000,1435251600,467213,25740,28389271,169051,20,180.0,www.bilibili.com,0.06185126304626465,"['日常', '少女', '泡面']",9.6,2590人评
2595,2595,无头骑士异闻录×2 转,全12话,1,https://www.bilibili.com/bangumi/play/ss2595,http://i0.hdslb.com/bfs/bangumi/84201f83b9bb22a5a541e194a8a160ca4ab291e5.jpg,1435939200,1443281400,470139,22746,10890240,512439,20,180.0,www.bilibili.com,0.060442209243774414,"['奇幻', '日常', '声控', '小说改']",9.4,1128人评
6445,6445,3月的狮子 第二季,全22话,1,https://www.bilibili.com/bangumi/play/ss6445,http://i0.hdslb.com/bfs/bangumi/14cf90e4ea9a05cda2bc3e5ffcb54ab3a839da84.jpg,1507996800,1522515600,419873,74357,8744152,203180,21,180.0,www.bilibili.com,0.11141777038574219,"['日常', '励志', '漫画改']",9.8,12592人评
965,965,魔法禁书目录 剧场版,全1话,1,https://www.bilibili.com/bangumi/play/ss965,http://i0.hdslb.com/bfs/bangumi/b324979bd71fdca9f6448789aafad12a834a1ca5.jpg,1361548800,1456042168,421834,34960,5343483,303269,21,180.0,www.bilibili.com,0.13372111320495605,"['科幻', '校园', '战斗', '热血']",8.9,1567人评
1505,1505,无头骑士异闻录×2 承,全12话,1,https://www.bilibili.com/bangumi/play/ss1505,http://i0.hdslb.com/bfs/bangumi/13bfc9008b7cd3e8f6c496db1153d05890a185db.jpg,1420819200,1427556612,421907,22560,15649946,659336,21,180.0,www.bilibili.com,0.05144095420837402,"['奇幻', '日常', '声控', '小说改']",9.5,1205人评
2687,2687,穿越时空的少女,全1话,1,https://www.bilibili.com/bangumi/play/ss2687,http://i0.hdslb.com/bfs/bangumi/image/a81cd35074be43ff9ee2ef3fbf57e90a3bc00a61.jpg,1152892800,1541086200,424704,32281,1686393,43614,21,180.0,www.bilibili.com,0.04992985725402832,"['科幻', '催泪', '校园', '穿越']",9.5,3141人评
863,863,[C]THE MONEY OF SOUL AND POSSIBILITY CONTROL,全11话,1,https://www.bilibili.com/bangumi/play/ss863,http://i0.hdslb.com/bfs/bangumi/aed993698a78b811d9de43ff2194701949810f86.jpg,1302710400,1308878899,424853,7302,3170774,60401,21,180.0,www.bilibili.com,0.04877424240112305,"['奇幻', '战斗', '智斗', '原创', '穿越']",9.2,1723人评
23811,77352,重神机潘多拉,全26话,1,https://www.bilibili.com/bangumi/play/ss23811,http://i0.hdslb.com/bfs/bangumi/07533bee9beb33899d66fb88078259c3ca1667ee.jpg,1522166400,1537369200,427241,14172,6498985,99133,21,180.0,www.bilibili.com,0.05388998985290527,"['机战', '原创', '科幻']",6.5,4694人评
426,426,某科学的超电磁炮 OVA,全1话,1,https://www.bilibili.com/bangumi/play/ss426,http://i0.hdslb.com/bfs/bangumi/1ba189ac8338939b7e07f3bae072a32efe6d8c1a.jpg,1288281600,1288322796,429622,21176,3544947,164591,21,180.0,www.bilibili.com,0.04770779609680176,"['校园', '战斗', '奇幻']",9.4,1439人评
5125,5125,温暖的印记,全10话,1,https://www.bilibili.com/bangumi/play/ss5125,http://i0.hdslb.com/bfs/bangumi/c8b031d45d8e7c0e41a409e5e6093823aaccd5c5.jpg,1465142400,1467877049,430374,18154,8479302,37275,21,180.0,www.bilibili.com,0.04994988441467285,['恋爱'],9.8,2903人评
5506,5506,魔法少女育成计划,全12话,1,https://www.bilibili.com/bangumi/play/ss5506,http://i0.hdslb.com/bfs/bangumi/927fc75f3f044d4115392ffdad8fbcce9dbe2f95.jpg,1475337600,1481994300,431642,21474,7874331,382515,21,180.0,www.bilibili.com,0.0588688850402832,['魔法'],8.0,1762人评
868,868,纯白交响曲,全12话,1,https://www.bilibili.com/bangumi/play/ss868,http://i0.hdslb.com/bfs/bangumi/07bde8bc1d76e9ca712268108075df84c1978a79.jpg,1317657600,1324428699,434001,27993,9683471,446236,21,180.0,www.bilibili.com,0.056371212005615234,"['日常', '游戏改']",9.3,1437人评
984,984,传说中勇者的传说,全24话,1,https://www.bilibili.com/bangumi/play/ss984,http://i0.hdslb.com/bfs/bangumi/844cf75c2000595e21dd85a5b172813e0bf2c5e3.jpg,1277913600,1292611524,438911,12370,5713328,146723,21,180.0,www.bilibili.com,0.17991280555725098,"['奇幻', '热血', '战斗', '架空', '冒险']",9.4,2270人评
6421,6421,阿松 第二季,全25话,1,https://www.bilibili.com/bangumi/play/ss6421,http://i0.hdslb.com/bfs/bangumi/a65418c77579dfe5ac361b8aaec28906da7044ac.jpg,1506960000,1522085700,438790,25090,8939908,355542,21,180.0,www.bilibili.com,0.05257606506347656,['日常'],9.5,6653人评
311,311,我家浴缸的二三事,全13话,1,https://www.bilibili.com/bangumi/play/ss311,http://i0.hdslb.com/bfs/bangumi/23fbb5ece1d3adb8700988c02e8e97f30bbfbf33.jpg,1412524800,1419865260,440252,13620,20603432,262099,21,180.0,www.bilibili.com,0.1688082218170166,"['日常', '泡面', '治愈']",9.5,1103人评
4394,120712,Free!,全12话,1,https://www.bilibili.com/bangumi/play/ss4394,http://i0.hdslb.com/bfs/bangumi/46872e4e59ee0e3e3afc8479ba5a2f6a3c266671.jpg,1372780800,1533017400,441154,14320,3273027,182593,21,180.0,www.bilibili.com,0.05388689041137695,"['校园', '运动']",9.6,2063人评
25615,139432,魔偶马戏团,全36话,1,https://www.bilibili.com/bangumi/play/ss25615,http://i0.hdslb.com/bfs/bangumi/b99f2fa76087f09362a932229b400325981fa1e0.png,1539100800,1561645800,443975,50193,14308125,117485,21,180.0,www.bilibili.com,0.0509188175201416,"['热血', '战斗']",8.8,5310人评
28584,28222678,花牌情缘 第三季,更新至第5话,0,https://www.bilibili.com/bangumi/play/ss28584,http://i0.hdslb.com/bfs/bangumi/image/6828f8e84384f8ae3fd71da5696989e055cf2159.png,1571760000,1572980940,100115,10923,1024035,13224,22,180.0,www.bilibili.com,0.10605907440185547,"['漫画改', '热血', '恋爱', '少女', '社团', '励志', '运动']",9.8,1942人评
698,698,魔装少女就是本少爷 第二季,全10话,1,https://www.bilibili.com/bangumi/play/ss698,http://i0.hdslb.com/bfs/bangumi/8f026a265a832e79c817e33c1841dae30e604ede.jpg,1333468800,1339045680,399142,6907,1025376,36241,22,180.0,www.bilibili.com,0.0510249137878418,"['奇幻', '魔法']",9.6,2408人评
26300,5267026,不愉快的怪物庵 续,全13话,1,https://www.bilibili.com/bangumi/play/ss26300,http://i0.hdslb.com/bfs/bangumi/aa63146a22d33b8822455e2dc7a35710edb85aad.png,1546617600,1553954400,404943,33829,8217539,77052,22,180.0,www.bilibili.com,0.05112719535827637,"['治愈', '神魔', '漫画改']",9.7,2825人评
28631,28222742,厨神小当家,更新至第5话,0,https://www.bilibili.com/bangumi/play/ss28631,http://i0.hdslb.com/bfs/bangumi/0d101902cc5dcf296d61374638f94b73632d1229.jpg,1570809600,1573233900,406335,11226,4144987,67963,22,180.0,www.bilibili.com,0.05032682418823242,"['漫画改', '奇幻', '冒险', '美食']",5.1,3142人评
3242,3242,Little Busters!,全26话,1,https://www.bilibili.com/bangumi/play/ss3242,http://i0.hdslb.com/bfs/bangumi/2d8dbe50b57828a2f15a0e67bb22cd96f76a4a7a.jpg,1349452800,1451040185,408367,11983,3458647,144580,22,180.0,www.bilibili.com,0.0983738899230957,"['校园', '日常', '治愈', '励志']",9.7,1703人评
1564,1564,攻壳机动队 STAND ALONE COMPLEX,全26话,1,https://www.bilibili.com/bangumi/play/ss1564,http://i0.hdslb.com/bfs/bangumi/6ebd07ba376115d212add10de0d237eb94f0852a.jpg,1033401600,1314266496,409867,9174,4692239,112828,22,180.0,www.bilibili.com,0.12815523147583008,"['科幻', '热血', '智斗']",9.7,1993人评
4404,4404,热血少年,全10话,1,https://www.bilibili.com/bangumi/play/ss4404,http://i0.hdslb.com/bfs/bangumi/ecc022fd47aa93b8b4861644e8d5cf6f3243e71c.jpg,1373126400,1489138398,409998,9366,6306146,56168,22,180.0,www.bilibili.com,0.047760963439941406,['战斗'],9.5,1612人评
3297,3297,历物语,全12话,1,https://www.bilibili.com/bangumi/play/ss3297,http://i0.hdslb.com/bfs/bangumi/9755ab42d9ed934e21d03982e02844ca516082fc.jpg,1452268800,1459089703,410587,21695,6155157,83289,22,180.0,www.bilibili.com,0.04986882209777832,"['奇幻', '校园']",9.6,1231人评
5038,5038,月歌,全13话,1,https://www.bilibili.com/bangumi/play/ss5038,http://i0.hdslb.com/bfs/bangumi/33d51339c7699c6eadf834139bd38abb1e2a544e.jpg,1467734400,1475074810,410754,23545,8038741,510170,22,180.0,www.bilibili.com,0.04732012748718262,"['乙女', '音乐', '偶像']",9.6,1297人评
631,631,学生会的一己之见,全12话,1,https://www.bilibili.com/bangumi/play/ss631,http://i0.hdslb.com/bfs/bangumi/a4de425659e1a0c29919c471ce042d3be2e873e2.jpg,1254412800,1350313440,411810,9763,1268043,24112,22,180.0,www.bilibili.com,0.047920942306518555,"['日常', '校园', '小说改']",9.7,2585人评
23861,78612,宇宙战舰提拉米斯,全16话,1,https://www.bilibili.com/bangumi/play/ss23861,http://i0.hdslb.com/bfs/bangumi/7cd652f0bea1ae8fde1b8a41ac7d81f949586a15.jpg,1522684800,1532530800,411739,15626,9439041,60040,22,180.0,www.bilibili.com,0.04575371742248535,"['搞笑', '机战', '科幻']",9.2,2103人评
5802,5802,CHAOS;CHILD,全14话,1,https://www.bilibili.com/bangumi/play/ss5802,http://i0.hdslb.com/bfs/bangumi/b5bd599fa35202d526aff10f0504ad0894695657.jpg,1484150400,1506654180,412073,14353,6717441,124774,22,180.0,www.bilibili.com,0.047193288803100586,['推理'],7.9,1139人评
1293,1293,幸运星,全25话,1,https://www.bilibili.com/bangumi/play/ss1293,http://i0.hdslb.com/bfs/bangumi/be4675a5ecab5595ca5324312db6f5cb80ec1a7b.jpg,1175961600,1563530242,412269,10187,1005274,23191,22,180.0,www.bilibili.com,0.17546534538269043,"['萌系', '搞笑', '日常', '治愈']",9.8,5978人评
26347,5195852,齐木楠雄的灾难 完结篇,全2话,1,https://www.bilibili.com/bangumi/play/ss26347,http://i0.hdslb.com/bfs/bangumi/71a506a347fc4a719340fb66e3fe920d45dbabfb.png,1545926400,1545955200,412839,44724,4301471,53396,22,180.0,www.bilibili.com,0.05916905403137207,"['搞笑', '校园', '漫画改']",9.8,8824人评
2844,2844,境界的彼方 -I'LL BE HERE- 未来篇,全1话,1,https://www.bilibili.com/bangumi/play/ss2844,http://i0.hdslb.com/bfs/bangumi/e4314b7cb31ba3d51c3f79fd066e85ed96de7eda.jpg,1429891200,1460612176,413081,41908,4214330,272737,22,180.0,www.bilibili.com,0.18211698532104492,"['日常', '奇幻', '治愈']",9.4,2504人评
2574,80092,魔法少女☆伊莉雅 2WEI!,全10话,1,https://www.bilibili.com/bangumi/play/ss2574,http://i0.hdslb.com/bfs/bangumi/d61a2df4a7b441200a7cad201372f281bf8d0ce9.jpg,1404835200,1522121280,457365,12722,4889333,125224,22,180.0,www.bilibili.com,0.04744887351989746,"['萌系', '校园', '战斗', '热血', '魔法']",9.5,1597人评
3446,3446,夏目友人帐 OVA,全2话,1,https://www.bilibili.com/bangumi/play/ss3446,http://i0.hdslb.com/bfs/bangumi/636c4c125c72dd03e57452c5bbd4f8953bccbf8f.jpg,1387036800,1495440720,376995,10562,2977247,42112,23,180.0,www.bilibili.com,0.04679703712463379,"['奇幻', '日常', '治愈']",9.7,2005人评
24856,141252,Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,全1话,1,https://www.bilibili.com/bangumi/play/ss24856,http://i0.hdslb.com/bfs/bangumi/9b9257b92cb13176444f58281001f393b5dd9240.png,1517328000,1539079200,377258,24755,1949967,51551,23,180.0,www.bilibili.com,0.17339324951171875,"['热血', '奇幻', '战斗', '魔法', '漫画改', '穿越']",9.5,3020人评
1625,1625,黑子的篮球 第2期,全25话,1,https://www.bilibili.com/bangumi/play/ss1625,http://i0.hdslb.com/bfs/bangumi/a9c8b03d217849c198da937b8104ec16e981b513.jpg,1380902400,1421721463,379002,14144,10618476,869778,23,180.0,www.bilibili.com,0.04714488983154297,"['运动', '热血', '声控', '社团']",9.1,909人评
3498,3498,Anne Happy,全12话,1,https://www.bilibili.com/bangumi/play/ss3498,http://i0.hdslb.com/bfs/bangumi/f83fb7a34839ec18671c620e8c33d8b128b2787c.jpg,1459958400,1466694001,381315,24647,5749102,270472,23,180.0,www.bilibili.com,0.04969596862792969,"['萌系', '校园', '日常']",9.5,1402人评
5994,5994,机甲少女 FRAME ARMS GIRL,全12话,1,https://www.bilibili.com/bangumi/play/ss5994,http://i0.hdslb.com/bfs/bangumi/2aca983b744cc949e2c3346a876f9f611be9352a.jpg,1491235200,1497893400,384494,10795,4730651,183628,23,180.0,www.bilibili.com,0.04436016082763672,"['机战', '科幻', '原创']",9.0,446人评
5513,5513,终末的伊泽塔,全12话,1,https://www.bilibili.com/bangumi/play/ss5513,http://i0.hdslb.com/bfs/bangumi/27b426240a5cef004b98ba9825cc1dced1f3e8ea.jpg,1475251200,1481986809,384488,23699,5890307,226162,23,180.0,www.bilibili.com,0.04828286170959473,"['战斗', '魔法', '原创', '架空']",9.2,1303人评
735,735,只要你说你爱我,全13话,1,https://www.bilibili.com/bangumi/play/ss735,http://i0.hdslb.com/bfs/bangumi/33a9d6374847209ccf9a690a692ed8dcf6f9c42c.jpg,1349452800,1356828420,385361,3321,1331489,59944,23,180.0,www.bilibili.com,0.04735684394836426,"['日常', '少女', '恋爱']",8.4,1030人评
6326,6326,人马少女的烦恼,全12话,1,https://www.bilibili.com/bangumi/play/ss6326,http://i0.hdslb.com/bfs/bangumi/3c115f8f0bcd09e2b376385a8558e7d19f028e1a.jpg,1499529600,1506261600,386633,18180,6849184,216929,23,180.0,www.bilibili.com,0.045165061950683594,"['奇幻', '日常', '漫画改']",9.0,1796人评
3116,3116,房东青春期！,全12话,1,https://www.bilibili.com/bangumi/play/ss3116,http://i0.hdslb.com/bfs/bangumi/2c4612ae6f880172826a4e974407777dc2b06bb1.jpg,1452355200,1459087202,387278,18529,13526523,99651,23,180.0,www.bilibili.com,0.05071401596069336,"['萌系', '日常']",9.2,992人评
3072,3072,晨曦公主,全24话,1,https://www.bilibili.com/bangumi/play/ss3072,http://i0.hdslb.com/bfs/bangumi/b95c479393294b8e256483703fbd3c7dea0dc7ac.jpg,1412611200,1427209228,389101,13430,16959483,381912,23,180.0,www.bilibili.com,0.04893898963928223,"['少女', '奇幻', '架空', '冒险']",9.7,1947人评
193,193,龙娘七七七埋藏的宝藏,全11话,1,https://www.bilibili.com/bangumi/play/ss193,http://i0.hdslb.com/bfs/bangumi/69f77b19f7a86c6e18605db164d376add7e3f5e7.jpg,1397059200,1403197200,389566,3099,528468,8553,23,180.0,www.bilibili.com,0.14078187942504883,"['奇幻', '日常', '推理']",9.1,1325人评
6260,6260,蜡笔小新 第一季（中文）,全480话,1,https://www.bilibili.com/bangumi/play/ss6260,http://i0.hdslb.com/bfs/bangumi/a406781e410c84bc58154f666ffb409f79c22f57.jpg,703094400,1496991674,390394,32818,28293047,488228,23,180.0,www.bilibili.com,0.21973395347595215,['搞笑'],9.8,3312人评
6435,6435,Code:Realize ～创世的姬君～,全12话,1,https://www.bilibili.com/bangumi/play/ss6435,http://i0.hdslb.com/bfs/bangumi/d5112bbe90bc7dde80098ba95dfeb5fc9bf4936e.jpg,1507305600,1514030400,391634,8015,5492934,76216,23,180.0,www.bilibili.com,0.05908703804016113,"['恋爱', '乙女', '游戏改', '奇幻', '架空', '冒险']",9.0,1286人评
3107,3107,赤发白雪姬 第二季,全12话,1,https://www.bilibili.com/bangumi/play/ss3107,http://i0.hdslb.com/bfs/bangumi/554ec0eb9cbad1c55d3f24d1eb852479f496933a.jpg,1452441600,1459189802,392565,26858,10174109,406583,23,180.0,www.bilibili.com,0.05757308006286621,"['奇幻', '少女', '架空']",9.6,1232人评
3441,8292,我们仍未知道那天所看见的花的名字。 剧场版,全1话,1,https://www.bilibili.com/bangumi/play/ss3441,http://i0.hdslb.com/bfs/bangumi/531233988cb93bd8f016be68c7ddd481a79da336.jpg,1377878400,1510216500,396165,56966,3630925,131392,23,180.0,www.bilibili.com,0.06599760055541992,"['催泪', '治愈']",9.7,2877人评
919,919,架向星空之桥,全12话,1,https://www.bilibili.com/bangumi/play/ss919,http://i0.hdslb.com/bfs/bangumi/a462dba300b93eba189dc9d1f4a98c77db0e5e01.jpg,1302451200,1309199554,358384,13471,3559529,217503,24,180.0,www.bilibili.com,0.13311004638671875,"['日常', '治愈']",8.8,979人评
4169,28221546,白箱,全24话,1,https://www.bilibili.com/bangumi/play/ss4169,http://i0.hdslb.com/bfs/bangumi/a3ed71e56752c90d0a26d19900b7e3af59c50a02.jpg,1412784000,1562904300,359057,23910,2405543,69042,24,180.0,www.bilibili.com,0.05912303924560547,"['原创', '日常', '职场', '励志', '催泪', '治愈']",9.9,12594人评
3101,3101,无头骑士异闻录×2 结,全12话,1,https://www.bilibili.com/bangumi/play/ss3101,http://i0.hdslb.com/bfs/bangumi/c7f4ab7e495380adf0afca0b99feb1891f7a7855.jpg,1452268800,1459006201,359062,31660,7981979,383452,24,180.0,www.bilibili.com,0.14496517181396484,"['奇幻', '日常', '声控']",9.4,1651人评
