,position,salary,company_name,city,experience,education,welfare,company_type,company_scale,company_major,_id
7988,Java高级开发工程师,1.3-1.7万/月,深圳市智享未来科技有限公司,深圳-宝安区,5-7年经验,本科,"五险一金,年终奖金,节日福利,绩效奖金,项目奖金",民营公司,少于50人,计算机软件,5dc908445955fa04c54bb5a8
7989,高级java工程师（saas）,1.2-1.5万/月,长沙思软信息科技有限公司,长沙,5-7年经验,大专,"员工旅游,年终奖金,绩效奖金,五险一金",民营公司,50-150人,计算机软件,5dc908455955fa04c54bb5a9
7990,Java中级开发工程师,6-8千/月,武汉至诚无限科技发展有限公司,武汉,无工作经验,本科,"做五休二,周末双休,绩效奖金,专业培训,交通补贴,餐饮补贴,加班补贴,住房补贴,通讯补贴,社保五险",民营公司,少于50人,计算机软件,5dc908465955fa04c54bb5aa
7991,Java开发工程师,6-8千/月,四川惠民登辉科技有限公司,成都,3-4年经验,本科,"五险一金,年终奖金,定期体检,员工旅游,补充公积金",民营公司,少于50人,计算机软件,5dc908475955fa04c54bb5ab
7992,Java高级开发工程师,1.8-2.5万/月,北京华商三优新能源科技有限公司,北京-通州区,3-4年经验,本科,"五险一金,免费班车,专业培训,绩效奖金,年终奖金,定期体检",国企,500-1000人,新能源,5dc908485955fa04c54bb5ac
7993,Java高级工程师,2-3万/月,维音数码（上海）有限公司,上海-浦东新区,无工作经验,本科,"五险一金,员工旅游,专业培训,绩效奖金,年终奖金,股票期权,弹性工作,定期体检",外资（欧美）,10000人以上,通信/电信运营、增值服务,5dc9084a5955fa04c54bb5ad
7994,java高级开发工程师,1.3-3万/月,上海互教教育科技有限公司,上海-浦东新区,无工作经验,大专,"五险一金,员工旅游,餐饮补贴,绩效奖金,年终奖金,股票期权,弹性工作,定期体检",民营公司,1000-5000人,教育/培训/院校,5dc9084b5955fa04c54bb5ae
7995,Java中级开发工程师,1-1.5万/月,广州接入信息科技有限公司,广州-天河区,3-4年经验,本科,"五险一金,定期体检,年终奖金,绩效奖金,股票期权",民营公司,少于50人,计算机软件,5dc9084c5955fa04c54bb5af
7996,java工程师 (职位编号：1),4-8千/月,杭州檀弓科技有限公司,杭州-拱墅区,3-4年经验,大专,"五险一金,专业培训,绩效奖金,年终奖金,弹性工作",创业公司,少于50人,计算机软件,5dc9084d5955fa04c54bb5b0
7997,高级JAVA开发工程师,2-3万/月,福建新意科技有限公司,上海,5-7年经验,招2人,"五险一金,年终奖金,员工旅游,绩效奖金,定期体检,通讯补贴",民营公司,150-500人,计算机软件,5dc9084e5955fa04c54bb5b1
7998,资深Java开发工程师,1.2-2.5万/月,上海开图信息科技发展有限公司,上海-闵行区,3-4年经验,本科,"五险一金,弹性工作,餐饮补贴,年终奖金,员工旅游,节日福利",民营公司,少于50人,计算机软件,5dc9084f5955fa04c54bb5b2
7999,JAVA 工程师,0.8-1.3万/月,南京绿库信息技术有限公司,南京-栖霞区,3-4年经验,大专,"五险一金,补充医疗保险,餐饮补贴,年终奖金,定期体检",民营公司,150-500人,计算机软件,5dc908555955fa04c54bb5b3
8000,Java开发工程师,0.5-1.2万/月,深圳维拉假日科技有限公司,深圳-南山区,1年经验,本科,"五险一金,员工旅游,年终奖金,绩效奖金,弹性工作,定期体检",民营公司,50-150人,互联网/电子商务,5dc908565955fa04c54bb5b4
8001,JAVA WEB 开发工程师,1-2万/月,上海华美络信息技术有限公司,上海-浦东新区,2年经验,本科,"绩效奖金,弹性工作,股票期权,五险一金,定期体检,员工旅游,餐饮补贴,通讯补贴,年终奖金",民营公司,50-150人,计算机软件,5dc908575955fa04c54bb5b5
8002,JAVA软件开发工程师,0.4-1万/月,武汉鹏达信息技术有限公司,武汉-武昌区,1年经验,本科,"交通补贴,员工旅游,餐饮补贴,通讯补贴,年终奖金,绩效奖金",民营公司,少于50人,计算机软件,5dc908585955fa04c54bb5b6
8003,JAVA高级工程师,22-45万/年,深圳华锐金融技术股份有限公司,深圳-福田区,3-4年经验,本科,"五险一金,员工旅游,交通补贴,绩效奖金,年终奖金,股票期权,员工餐厅,健身房,零食饮料水果,加班补贴",民营公司,150-500人,金融/投资/证券,5dc908595955fa04c54bb5b7
8004,Java系统开发工程师,0.7-1.2万/月,长光禹辰信息技术与装备（青岛）有限公司,青岛-城阳区,5-7年经验,本科,"五险一金,绩效奖金,周末双休,包住,加班补贴,餐饮补贴,交通补贴,定期体检,节日福利,带薪年假",国企,少于50人,学术/科研,5dc9085a5955fa04c54bb5b8
8005,Java开发工程师,1.2-1.5万/月,常州安科电子商务有限公司,常州-武进区,5-7年经验,本科,"五险一金,节日福利,包吃,弹性工作,股票期权,定期体检,年终奖金",民营公司,150-500人,互联网/电子商务,5dc9085c5955fa04c54bb5b9
8006,软件后端JAVA开发工程师,20-30万/年,安吉智能物联技术有限公司,上海-杨浦区,无工作经验,招若干人,"定期体检,餐饮补贴,五险一金,专业培训,出国机会,年终奖金,世界500强,上汽集团,补充商业保险",国企,150-500人,仪器仪表/工业自动化,5dc9085d5955fa04c54bb5ba
8007,Java中级开发工程师,1-1.5万/月,上海微元计算机系统集成有限公司,上海-浦东新区,2年经验,本科,"五险一金,绩效奖金,年终奖金,员工旅游,弹性工作",民营公司,50-150人,计算机软件,5dc9085e5955fa04c54bb5bb
8008,Java高级开发工程师,6-8千/月,武汉良策鑫业会计服务有限公司,襄阳,2年经验,大专,"做五休二,绩效奖金,专业培训",民营公司,少于50人,会计/审计,5dc9085f5955fa04c54bb5bc
8009,JAVA中级/高级开发工程师,10-20万/年,厦门尚为科技股份有限公司,厦门,3-4年经验,本科,"五险一金,员工旅游,餐饮补贴,专业培训,绩效奖金,定期体检,股票期权,年终奖金",民营公司,50-150人,计算机软件,5dc908615955fa04c54bb5bd
8010,高级Java软件工程师,1-1.5万/月,山东康网网络科技有限公司石家庄办事处,石家庄,3-4年经验,本科,"五险一金,专业培训,员工旅游,年终奖金,定期体检,绩效奖金",民营公司,50-150人,计算机服务(系统、数据服务、维修),5dc908625955fa04c54bb5be
8011,高级程序员（JAVA）,1-1.5万/月,中广核贝谷科技有限公司,南昌-青山湖区,无工作经验,招若干人,"五险一金,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检,弹性工作",国企,150-500人,计算机服务(系统、数据服务、维修),5dc908635955fa04c54bb5bf
8012,Java工程师,1-1.5万/月,芯球（上海）智能科技有限责任公司,上海,无工作经验,招2人,"五险一金,股票期权,交通补贴,餐饮补贴,绩效奖金",民营公司,少于50人,计算机软件,5dc908665955fa04c54bb5c0
8013,java开发工程师（常州）,0.8-1万/月,江苏卫宁软件有限公司,江苏省,3-4年经验,本科,,上市公司,1000-5000人,计算机软件,5dc908675955fa04c54bb5c1
8014,Java开发工程师,6-8千/月,青岛新田野网络科技有限公司,青岛-胶州市,1年经验,大专,"五险一金,补充公积金,餐饮补贴",民营公司,少于50人,互联网/电子商务,5dc908685955fa04c54bb5c2
8015,java开发工程师,0.4-1万/月,云南民航凯亚信息有限公司,昆明,无工作经验,招1人,,国企,少于50人,互联网/电子商务,5dc908695955fa04c54bb5c3
8016,Java开发工程师,0.8-1.5万/月,深圳市知行合一电子商务有限公司湖南分公司,长沙-雨花区,3-4年经验,本科,,民营公司,1000-5000人,互联网/电子商务,5dc9086a5955fa04c54bb5c4
8017,高级JAVA开发工程师,0.5-1.5万/月,东莞市天台电子有限公司,东莞,2年经验,大专,"五险一金,包吃,包三餐,包住宿,全勤奖,绩效奖金",民营公司,50-150人,贸易/进出口,5dc9086b5955fa04c54bb5c5
8018,Java高级开发工程师,1.2-2万/月,杭州米友圈科技有限公司,杭州-余杭区,3-4年经验,本科,"员工旅游,年终奖金",创业公司,50-150人,互联网/电子商务,5dc9086c5955fa04c54bb5c6
8019,Java初级开发工程师,4.5-6千/月,厦门石叶网络科技有限公司,厦门,1年经验,大专,"五险一金,员工旅游,专业培训,出国机会,定期体检,弹性工作,年终奖金",民营公司,少于50人,计算机软件,5dc9086d5955fa04c54bb5c7
8020,Java开发工程师,0.9-1.5万/月,上海睿翎法律咨询服务有限公司,上海-青浦区,2年经验,本科,"五险一金,周末双休,专业培训,弹性工作,年终奖金,绩效奖金",民营公司,少于50人,法律,5dc908715955fa04c54bb5c8
8021,Java开发工程师,12-20万/年,中电科（上海）公共设施运营管理有限公司,上海-普陀区,3-4年经验,本科,"五险一金,交通补贴,餐饮补贴,绩效奖金,年终奖金,定期体检,高温节假日,带薪年假",国企,50-150人,电气/电力/水利,5dc908725955fa04c54bb5c9
8022,Java开发工程师,1-1.5万/月,上海三舌网络科技有限公司,上海-浦东新区,3-4年经验,大专,"五险一金,年终奖金",民营公司,少于50人,计算机软件,5dc908735955fa04c54bb5ca
8023,JAVA架构师,1-1.5万/月,北京华软恒信科技发展有限公司,沈阳-浑南区,5-7年经验,本科,"五险一金,员工旅游,餐饮补贴,专业培训,年终奖金,免费班车",民营公司,少于50人,计算机软件,5dc908745955fa04c54bb5cb
8024,Java开发工程师,0.8-1万/月,珠海华索软件科技有限公司,珠海-香洲区,3-4年经验,大专,"五险一金,年终奖金,专业培训",创业公司,少于50人,计算机软件,5dc908775955fa04c54bb5cc
8025,java工程师,1-1.5万/月,江苏众铸电力工程有限责任公司,徐州,3-4年经验,本科,"五险一金,交通补贴,餐饮补贴,通讯补贴,绩效奖金,双休,定期体检",民营公司,50-150人,建筑/建材/工程,5dc908785955fa04c54bb5cd
8026,java 工程师 (职位编号：03),0.6-1万/月,江苏新泰克软件有限公司,张家港,1年经验,大专,"五险一金,员工旅游,年终奖金,定期体检,餐饮补贴",民营公司,50-150人,计算机软件,5dc908795955fa04c54bb5ce
8027,Java高级开发工程师,1.5-3万/月,上海遒翔信息科技有限公司,上海-徐汇区,5-7年经验,本科,,民营公司,50-150人,计算机软件,5dc9087a5955fa04c54bb5cf
8028,JAVA开发 (职位编号：A01),4.5-6千/月,上海用天信息技术咨询有限公司,上海-长宁区,2年经验,中专,,民营公司,少于50人,计算机软件,5dc9087b5955fa04c54bb5d0
8029,Java高级开发工程师,1.5-2.5万/月,上海超微实业集团有限公司,上海-嘉定区,5-7年经验,本科,"五险一金,员工旅游,绩效奖金,专业培训,餐饮补贴,年终奖金,提供住宿,节日福利,带薪年假,弹性工作",民营公司,150-500人,多元化业务集团公司,5dc9087d5955fa04c54bb5d1
8030,Java开发工程师,0.8-1万/月,浙江凯鸿物流股份有限公司,嘉兴,3-4年经验,大专,"绩效奖金,节日福利,通讯补贴,高温补贴,补充公积金,定期体检,五险一金,周末双休,带薪年假,餐饮补贴",民营公司,150-500人,交通/运输/物流,5dc9087e5955fa04c54bb5d2
8031,JAVA讲师（大学授课）,0.6-1.2万/月,重庆德工建设工程技术有限公司,重庆-永川区,3-4年经验,大专,"底薪+课时费,五险一金,寒暑假,绩效奖金,周末双休,餐补",民营公司,50-150人,计算机硬件,5dc9087f5955fa04c54bb5d3
8032,Java开发工程师,1-1.5万/月,广州召隆信息技术有限公司,广州-从化,无工作经验,大专,"五险一金,员工旅游,通讯补贴,弹性工作,年终奖金,绩效奖金",民营公司,少于50人,计算机软件,5dc908805955fa04c54bb5d4
8033,Java开发工程师,1-1.5万/月,深圳市非洗不可网络科技有限公司,深圳,3-4年经验,大专,"五险一金,员工旅游,交通补贴,餐饮补贴,绩效奖金,年终奖金,股票期权,弹性工作",民营公司,150-500人,互联网/电子商务,5dc908815955fa04c54bb5d5
8034,Java高级开发工程师,1.5-2万/月,南京华美美容医院有限公司,南京,3-4年经验,本科,"员工旅游,五险,定期体检,绩效奖金,包食宿",民营公司,150-500人,互联网/电子商务,5dc908825955fa04c54bb5d6
8035,Java软件工程师,4-7千/月,广东迪浪科技股份有限公司,阳江,无工作经验,大专,"绩效奖金,五险一金,专业培训,餐饮补贴,年终奖金,员工旅游",民营公司,50-150人,计算机软件,5dc908835955fa04c54bb5d7
8036,软件部项目经理（JAVA方向）,0.8-1.2万/月,长春启配信息技术服务有限公司,长春-高新技术产业开发区,3-4年经验,本科,"周末双休,五险一金,免费午餐,年终奖金",民营公司,,汽车及零配件,5dc908845955fa04c54bb5d8
8037,JAVA 软件工程师 (职位编号：1),4.5-6千/月,杭州媒成科技有限公司,杭州-滨江区,1年经验,本科,,民营公司,少于50人,计算机软件,5dc908865955fa04c54bb5d9
8038,Java讲师,0.8-1.2万/月,重庆普天永惠大数据科技有限公司,重庆-永川区,3-4年经验,大专,,国企,50-150人,互联网/电子商务,5dc908875955fa04c54bb5da
8039,初级Java软件工程师 (职位编号：003),3-5千/月,黑龙江太平洋科技有限公司,哈尔滨-南岗区,无工作经验,本科,,民营公司,50-150人,计算机软件,5dc908885955fa04c54bb5db
8040,高级Java软件工程师,0.8-1万/月,黑龙江释宇商贸有限责任公司,哈尔滨-道里区,5-7年经验,大专,"交通补贴,五险一金,通讯补贴,弹性工作",民营公司,少于50人,计算机软件,5dc908895955fa04c54bb5dc
8041,Java开发工程师,1-1.5万/月,浙江迈睿机器人有限公司,杭州,无工作经验,本科,"五险一金,员工旅游,年终奖金,股票期权,绩效奖金,定期体检",民营公司,150-500人,电子技术/半导体/集成电路,5dc9088a5955fa04c54bb5dd
8042,Java开发工程师,6-8万/年,南京市龙腾计算机应用开发有限公司,南京-鼓楼区,3-4年经验,大专,,民营公司,少于50人,计算机软件,5dc9088b5955fa04c54bb5de
8043,高级Java开发工程师（BI产品）,2-2.5万/月,成都四方伟业软件股份有限公司,成都,无工作经验,招3人,"五险一金,员工旅游,餐饮补贴,绩效奖金,年终奖金,弹性工作,定期体检",民营公司,500-1000人,计算机软件,5dc9088d5955fa04c54bb5df
8044,Java开发工程师,1.2-1.8万/月,北京宝信科技有限公司,南京-雨花台区,3-4年经验,招3人,五险一金,民营公司,50-150人,计算机软件,5dc9088e5955fa04c54bb5e0
8045,Java开发工程师,6-8万/年,浙江汇云信息科技有限公司,宁波-海曙区,1年经验,本科,"五险一金,员工旅游,定期体检,绩效奖金,年终奖金,周末双休,交通补贴,餐饮补贴,住房补贴",民营公司,少于50人,计算机服务(系统、数据服务、维修),5dc9088f5955fa04c54bb5e1
8046,Java高级开发工程师,1.5-3万/月,深圳市蛙蛙互娱信息技术服务有限公司,深圳-福田区,无工作经验,招若干人,"五险一金,餐饮补贴,弹性工作,定期体检,年终奖金,交通补贴,员工旅游,绩效奖金,补充医疗保险,通讯补贴",民营公司,少于50人,网络游戏,5dc908905955fa04c54bb5e2
8047,Java 开发工程师,1-1.8万/月,苏州奖多多科技有限公司,苏州,3-4年经验,大专,,上市公司,150-500人,互联网/电子商务,5dc908915955fa04c54bb5e3
8048,Java开发工程师,1.5-2.5万/月,北京博睿宏远数据科技股份有限公司,北京-东城区,2年经验,本科,"五险一金,年终奖金,弹性工作,专业培训,定期体检,绩效奖金,周末双休",民营公司,150-500人,互联网/电子商务,5dc908925955fa04c54bb5e4
